,cluster
demande_Exp,0
adresse_Exp_mail_Exp,-1
fournie_Exp,-1
utilisateur_Exp,-1
servi_Exp,-1
site_Exp_officiel_Exp,-1
compte_Exp,-1
problèmes_Exp,0
plateforme_Exp,-1
auto_Exp_écoles_Exp,-1
candidats_Exp,-1
créations_Exp,-1
refus_Exp,-1
réutilisation_Exp,-1
photos_Exp,-1
numériques_Exp,-1
suite_Exp,0
dossier_Exp,26
instruction_Exp,-1
pendant_Exp,0
quarante_Exp_jours_Exp,-1
encore_Exp,0
rajouter_Exp,-1
pièces_Exp,-1
manquantes_Exp,-1
souffrance_Exp,-1
effectuer_Exp,0
sept_Exp_jours_Exp,-1
imposés_Exp,-1
sous_Exp_peine_Exp,-1
clôture_Exp,-1
entraînant_Exp,-1
reprise_Exp,-1
zéro_Exp,-1
procédure_Exp,0
savons_Exp,0
consomme_Exp,-1
intégralité_Exp,-1
feader_Exp,-1
dont_Exp_dispose_Exp,-1
programme_Exp_leader_Exp,-1
intégrer_Exp,0
investissements_Exp,0
hydrauliques_Exp,-1
cper_Exp,-1
afin_Exp_rendre_Exp,-1
éligibles_Exp,-1
pourraient_Exp,0
être_Exp,0
conjugués_Exp,-1
projet_Exp,0
intérêt_Exp_général_Exp,-1
économies_Exp,-1
projets_Exp,0
agricoles_Exp,-1
nombre_Exp,0
gens_Exp,0
voté_Exp,0
crédits_Exp_consacrés_Exp,-1
diminué_Exp,0
celui_Exp_ci_Exp,0
financé_Exp,-1
redevance_Exp_pollutions_Exp,53
diffuses_Exp,53
quelles_Exp_actions_Exp,-1
mettre_Exp_place_Exp,0
afin_Exp_pallier_Exp,-1
plus_Exp_vite_Exp,24
dysfonctionnements_Exp,-1
perturbent_Exp,-1
manière_Exp_sérieuse_Exp,-1
entravant_Exp,-1
mobilité_Exp,54
grand_Exp_nombre_Exp,0
face_Exp_dérèglement_Exp,-1
essentiel_Exp,0
chaque_Exp_acteur_Exp,-1
prenne_Exp,0
nouveau_Exp_mode_Exp,-1
permettrait_Exp,0
prendre_Exp_compte_Exp,0
impératifs_Exp,-1
entretien_Exp_réseau_Exp,-1
atteindre_Exp_objectif_Exp,-1
modernisation_Exp_réseau_Exp,-1
mme_Exp_hammerer_Exp,-1
tenait_Exp,-1
amendement_Exp_satisfait_Exp,-1
garanties_Exp_apportées_Exp,-1
retire_Exp,49
allez_Exp,0
extrêmement_Exp,0
dépendants_Exp,-1
aide_Exp_juridictionnelle_Exp,-1
voilà_Exp,0
va_Exp_passer_Exp,-1
intitulé_Exp,-1
élus_Exp,0
incontestable_Exp,-1
fondement_Exp,-1
grands_Exp,0
connaisseurs_Exp,-1
niveau_Exp_pensions_Exp,0
âge_Exp_départ_Exp,-1
retraite_Exp,0
travailler_Exp,0
longtemps_Exp,-1
atteindre_Exp_niveau_Exp,-1
pension_Exp,0
bataille_Exp_contre_Exp,-1
réforme_Exp,0
conditions_Exp,0
matérielle_Exp,-1
sociale_Exp,0
différentes_Exp,0
rejoignent_Exp,-1
cortèges_Exp,-1
formés_Exp,-1
cheminots_Exp,-1
soignants_Exp,0
chacun_Exp,0
compris_Exp,0
crise_Exp,19
confiance_Exp,0
sans_Exp_précédent_Exp,-1
regards_Exp,-1
ceux_Exp,0
intéressent_Exp,-1
vie_Exp_politique_Exp,55
tournent_Exp,-1
évidemment_Exp,0
travaux_Exp_commission_Exp,56
commission_Exp_enquête_Exp,57
avantage_Exp,-1
fondamental_Exp,0
rendant_Exp,0
dépenses_Exp_sociales_Exp,-1
autonomes_Exp,-1
dépenses_Exp_publiques_Exp,0
empêchait_Exp,-1
idéologie_Exp,-1
entité_Exp,-1
supranationale_Exp,-1
vienne_Exp,-1
mettre_Exp_mal_Exp,-1
guerre_Exp,-1
armées_Exp,-1
bref_Exp,-1
protégeait_Exp,-1
élément_Exp,-1
extérieur_Exp,-1
réduire_Exp_néant_Exp,-1
besoins_Exp_fondamentaux_Exp,-1
humanité_Exp,-1
demandons_Exp,0
remettre_Exp_rapport_Exp,-1
lutte_Exp_contre_Exp,58
stéréotypes_Exp_sexistes_Exp,-1
télévision_Exp,-1
publicité_Exp,-1
ailleurs_Exp,0
points_Exp,-1
mis_Exp_avant_Exp,-1
grand_Exp_public_Exp,-1
regarde_Exp,-1
éléments_Exp_langage_Exp,-1
imprimer_Exp,-1
esprits_Exp,-1
débats_Exp_montrent_Exp,-1
mensonges_Exp,-1
très_Exp_habile_Exp,-1
madame_Exp_ministre_Exp,0
choses_Exp_changé_Exp,-1
fin_Exp_siècle_Exp,-1
dernier_Exp,0
inspirés_Exp,-1
idéologie_Exp_néolibérale_Exp,-1
mène_Exp,-1
guerre_Exp_contre_Exp,-1
régime_Exp,0
jugé_Exp,-1
archaïque_Exp,-1
influencés_Exp,-1
secteur_Exp_assurances_Exp,-1
grande_Exp,0
hâte_Exp,-1
emparer_Exp,-1
beaux_Exp_restes_Exp,-1
gouvernements_Exp_successifs_Exp,-1
desquels_Exp,-1
marchez_Exp,-1
déconstruit_Exp,-1
petit_Exp_petit_Exp,-1
lentement_Exp_sûrement_Exp,-1
assez_Exp,0
méthodiquement_Exp,-1
sécurité_Exp_sociale_Exp,59
voici_Exp,0
résumé_Exp,-1
recette_Exp,-1
appliquée_Exp,-1
casser_Exp,-1
modèle_Exp,0
mesdames_Exp_rapporteures_Exp,0
permettez_Exp,0
commencer_Exp,0
propos_Exp,0
concernera_Exp,-1
va_Exp_occuper_Exp,-1
partir_Exp,0
cette_Exp_tribune_Exp,-1
devant_Exp_assemblée_Exp,-1
combien_Exp_difficile_Exp,-1
normal_Exp,-1
tel_Exp,0
chaos_Exp,-1
ambiant_Exp,-1
parole_Exp,0
soutenir_Exp,0
remplacer_Exp_mot_Exp,-1
occurrence_Exp,0
synonyme_Exp,-1
expliquer_Exp_pourquoi_Exp,-1
proposons_Exp,0
mot_Exp,60
entend_Exp,0
médias_Exp,-1
hémicycle_Exp,0
vingt_Exp_quatre_Exp,0
justifier_Exp,-1
caractère_Exp,-1
déraisonnable_Exp,-1
interventions_Exp,-1
prises_Exp,-1
offrent_Exp,-1
vérité_Exp,-1
occasion_Exp_exprimer_Exp,-1
interroger_Exp,0
monsieur_Exp_rapporteur_Exp,0
monsieur_Exp_secrétaire_Exp,0
différents_Exp_points_Exp,-1
but_Exp,0
mieux_Exp,0
éclairés_Exp,-1
propose_Exp,0
abattement_Exp_forfaitaire_Exp,-1
résidence_Exp_principale_Exp,-1
favorisera_Exp,-1
classes_Exp_moyennes_Exp,61
supérieures_Exp,-1
pénalisera_Exp,-1
certes_Exp,0
plus_Exp_fortunés_Exp,61
rappelons_Exp,0
barème_Exp,-1
économiste_Exp_thomas_Exp,62
piketty_Exp,62
cité_Exp,0
hier_Exp,0
pourrait_Exp,0
réfractaires_Exp,-1
très_Exp_franchement_Exp,-1
quand_Exp,0
professionnels_Exp,0
dévoués_Exp,-1
attachés_Exp,63
métier_Exp,-1
jeter_Exp,-1
robe_Exp,-1
pied_Exp,-1
tutelle_Exp,-1
accès_Exp_soins_Exp,0
primordial_Exp,0
plusieurs_Exp_titres_Exp,-1
dentaire_Exp,64
répercussions_Exp,0
maladies_Exp,65
sociabilité_Exp,-1
vie_Exp,0
sujet_Exp,0
dit_Exp,0
lors_Exp_débats_Exp,0
première_Exp_lecture_Exp,0
commission_Exp,0
récentes_Exp,-1
négociations_Exp,0
changent_Exp,-1
puisque_Exp,0
cotisations_Exp_sociales_Exp,61
restent_Exp,66
payées_Exp,-1
pays_Exp_origine_Exp,-1
dumping_Exp_social_Exp,-1
perdurer_Exp,-1
allégresse_Exp,-1
truquée_Exp,-1
parler_Exp,0
sincérité_Exp_débats_Exp,-1
vidés_Exp,-1
quoi_Exp,0
appuient_Exp,-1
débats_Exp,0
faites_Exp,0
globalement_Exp,-1
autres_Exp_groupes_Exp,0
pensez_Exp,-1
règle_Exp,-1
contrainte_Exp,-1
définition_Exp,67
mauvaises_Exp,-1
activité_Exp_économique_Exp,-1
prie_Exp_croire_Exp,-1
liberté_Exp,0
sème_Exp,-1
désordre_Exp,-1
opposer_Exp,0
règles_Exp,0
cela_Exp_signifie_Exp,-1
ras_Exp_bol_Exp,-1
refusez_Exp,0
obstinément_Exp,-1
entendre_Exp,0
oh_Exp_non_Exp,-1
oui_Exp,0
ça_Exp,0
poursuivre_Exp,0
mouvement_Exp,-1
débattre_Exp,0
sujets_Exp,0
jusqu_Exp,0
voter_Exp,0
loi_Exp_financement_Exp,0
cet_Exp_article_Exp,0
parlement_Exp,0
habilité_Exp,-1
discuter_Exp,0
retraites_Exp,0
entérine_Exp,-1
conviendrez_Exp,-1
étatisation_Exp_sécurité_Exp,-1
souhaite_Exp,0
souligner_Exp,0
indifférent_Exp,-1
chose_Exp,0
autoriser_Exp,0
hommage_Exp,0
écrit_Exp,-1
lignée_Exp,-1
collègues_Exp,0
vais_Exp,0
tour_Exp,-1
valoriser_Exp,-1
excellent_Exp_travail_Exp,68
magazine_Exp,-1
cash_Exp_investigation_Exp,-1
voilà_Exp_quelques_Exp,0
semaines_Exp,0
effroyables_Exp,-1
conditions_Exp_travail_Exp,-1
graves_Exp,-1
harcèlement_Exp_moral_Exp,-1
licenciements_Exp_abusifs_Exp,-1
grands_Exp_groupes_Exp,0
janvier_Exp_dernier_Exp,0
déclarait_Exp,0
connaître_Exp,0
policier_Exp,-1
attaqué_Exp,-1
gilets_Exp_jaunes_Exp,36
précisément_Exp,0
interpellations_Exp,-1
souvent_Exp,0
suites_Exp_judiciaires_Exp,-1
tirs_Exp,-1
lanceurs_Exp_balles_Exp,-1
défense_Exp,-1
blessés_Exp,69
décès_Exp,-1
arrachées_Exp,-1
médecins_Exp,0
appellent_Exp,-1
blessures_Exp,-1
fonde_Exp,70
relatif_Exp,0
bonne_Exp_tenue_Exp,-1
plaignez_Exp,-1
invectives_Exp,-1
incidents_Exp_séance_Exp,-1
connaît_Exp,0
technique_Exp,-1
plaît_Exp_chers_Exp,-1
retourner_Exp,-1
anciennes_Exp,-1
demeurant_Exp,-1
président_Exp,0
a_Exp_quitté_Exp,-1
preuve_Exp_contraire_Exp,-1
retient_Exp,-1
souhaitent_Exp,0
aller_Exp_coucher_Exp,-1
peuvent_Exp,0
différence_Exp_entre_Exp,-1
droite_Exp_républicaine_Exp,-1
fond_Exp,0
vaste_Exp,-1
âge_Exp,-1
assume_Exp,-1
affirme_Exp_vouloir_Exp,-1
raconte_Exp,-1
histoires_Exp,-1
dormir_Exp,-1
debout_Exp,-1
régime_Exp_universel_Exp,71
existe_Exp,0
lundi_Exp_mai_Exp,-1
charte_Exp,-1
visant_Exp_favoriser_Exp,-1
parité_Exp,-1
festivals_Exp,-1
cinéma_Exp,-1
signée_Exp,-1
clairement_Exp,72
insuffisant_Exp,11
mieux_Exp_encadrer_Exp,-1
industrie_Exp_cinématographique_Exp,-1
mesures_Exp_concrètes_Exp,-1
afin_Exp_favoriser_Exp,-1
égalité_Exp_entre_Exp,73
femmes_Exp_hommes_Exp,74
disposés_Exp,-1
mener_Exp_bataille_Exp,-1
bataille_Exp,-1
préparée_Exp,-1
mènerons_Exp,-1
abord_Exp,0
mobilisés_Exp,75
depuis_Exp_plusieurs_Exp,0
mois_Exp,0
réforme_Exp_retraites_Exp,0
paient_Exp,0
fort_Exp,0
lorsqu_Exp,0
rentrent_Exp,-1
bulletins_Exp_paie_Exp,-1
plaidons_Exp,-1
terme_Exp,-1
clarifiant_Exp,-1
renforçant_Exp,-1
réinstaurer_Exp,-1
contestation_Exp,-1
avis_Exp,0
inaptitude_Exp,-1
adoption_Exp,0
loi_Exp_el_Exp,76
khomri_Exp,76
conception_Exp_justice_Exp,-1
crainte_Exp_voir_Exp,-1
cabinets_Exp,-1
fermer_Exp,77
justice_Exp,78
avocats_Exp,-1
profession_Exp,-1
habitude_Exp,-1
lutte_Exp,-1
moins_Exp_puisse_Exp,-1
travail_Exp_détaché_Exp,-1
symbolise_Exp,-1
libéralisme_Exp,-1
néfaste_Exp,-1
tant_Exp,0
société_Exp,0
impose_Exp,0
partout_Exp,-1
importé_Exp,-1
sol_Exp,-1
presque_Exp,79
cherche_Exp,0
relancer_Exp_débat_Exp,-1
montrer_Exp,0
stratégie_Exp,0
faire_Exp_croire_Exp,-1
obstruction_Exp,0
poursuivions_Exp,-1
réellement_Exp,0
objectif_Exp,0
vraiment_Exp,0
hauteur_Exp,-1
pratiques_Exp,-1
assemblée_Exp,0
savez_Exp_très_Exp,-1
répète_Exp,0
dit_Exp_hier_Exp,-1
faisait_Exp,-1
insoumis_Exp,-1
clairement_Exp_affirmé_Exp,-1
point_Exp_vue_Exp,0
jamais_Exp,0
cette_Exp_réforme_Exp,0
quelle_Exp_issue_Exp,-1
partie_Exp,0
propre_Exp,-1
électorat_Exp,-1
sort_Exp_réservé_Exp,-1
assurance_Exp,-1
partait_Exp,-1
simple_Exp,0
mille_Exp_fois_Exp,-1
répété_Exp,-1
lors_Exp_examen_Exp,0
financement_Exp_sécurité_Exp,0
travailleuses_Exp,-1
travailleurs_Exp,0
cotisent_Exp,-1
moyens_Exp,0
tout_Exp_monde_Exp,0
idée_Exp_révolutionnaire_Exp,-1
monde_Exp_entier_Exp,-1
envie_Exp,-1
appelle_Exp,80
opposition_Exp_farouche_Exp,-1
tend_Exp_supprimer_Exp,81
traduit_Exp_volonté_Exp,-1
encourager_Exp,0
facilitant_Exp_recours_Exp,-1
zones_Exp_frontalières_Exp,-1
périmètre_Exp,17
surcroît_Exp,0
élargi_Exp,-1
commission_Exp_européenne_Exp,0
constituer_Exp,-1
transfrontalières_Exp,-1
sein_Exp_desquelles_Exp,-1
social_Exp,0
différent_Exp,-1
pourrait_Exp_appliquer_Exp,-1
novembre_Exp,0
députés_Exp_européens_Exp,-1
membres_Exp,0
permettant_Exp,0
pêche_Exp_électrique_Exp,-1
europe_Exp,0
caroline_Exp_fiat_Exp,-1
alerter_Exp,82
types_Exp_présentés_Exp,-1
infirmière_Exp,-1
notez_Exp,-1
franchement_Exp,-1
quel_Exp_point_Exp,83
manipulés_Exp,-1
étude_Exp_impact_Exp,-1
bel_Exp_bien_Exp,-1
témoigne_Exp,0
mépris_Exp_parlement_Exp,-1
présupposé_Exp,-1
types_Exp,-1
démarre_Exp,-1
carrière_Exp,-1
ans_Exp,0
agit_Exp,0
moyenne_Exp,0
donnée_Exp,-1
voit_Exp,-1
quatre_Exp_trimestres_Exp,-1
validés_Exp,-1
chaque_Exp_année_Exp,0
rémunérée_Exp,-1
euros_Exp_mois_Exp,0
gelé_Exp,-1
âge_Exp_équilibre_Exp,84
décale_Exp,-1
résultat_Exp,-1
dès_Exp,0
applique_Exp,0
véritables_Exp,-1
dispositions_Exp,0
cher_Exp_collègue_Exp,0
intention_Exp,0
confisquer_Exp,-1
quoi_Exp_parlons_Exp,-1
meilleure_Exp_répartition_Exp,-1
partage_Exp_valeur_Exp,-1
produite_Exp,-1
manière_Exp_générale_Exp,-1
sphère_Exp_financière_Exp,-1
investissements_Exp_productifs_Exp,-1
pourrions_Exp_accorder_Exp,-1
chiffre_Exp,85
trop_Exp_faible_Exp,-1
relever_Exp_défis_Exp,-1
attendent_Exp,0
aspects_Exp_essentiels_Exp,-1
tels_Exp,0
primes_Exp,-1
annuelles_Exp,-1
égalité_Exp_salariale_Exp,-1
contraignez_Exp,-1
salariés_Exp,0
discussion_Exp,0
donner_Exp_moyens_Exp,-1
participer_Exp,12
véritablement_Exp,0
lit_Exp,-1
absolument_Exp_rien_Exp,-1
ordonnances_Exp,0
poids_Exp,-1
sous_Exp,-1
autres_Exp_aspects_Exp,-1
entreprise_Exp,0
sais_Exp,0
confortable_Exp,-1
vision_Exp,0
résume_Exp,-1
adressez_Exp,-1
gauche_Exp_hémicycle_Exp,-1
utilisez_Exp,-1
malheureusement_Exp,0
genre_Exp,0
abus_Exp_langage_Exp,-1
interlocuteurs_Exp,-1
sérieux_Exp,-1
prenez_Exp,0
veux_Exp,0
offusquent_Exp,-1
passions_Exp,-1
intitulé_Exp_titre_Exp,-1
i_Exp,-1
rapport_Exp_delevoye_Exp,-1
lequel_Exp,0
instituer_Exp,0
chaque_Exp_génération_Exp,-1
fonction_Exp,0
année_Exp,0
naissance_Exp,-1
équilibre_Exp_financier_Exp,86
rendu_Exp,-1
consacrer_Exp_davantage_Exp,-1
deux_Exp_vitesses_Exp,-1
cabinets_Exp_avocats_Exp,-1
barreau_Exp,-1
pauvres_Exp_gens_Exp,-1
préparez_Exp,-1
creux_Exp,-1
delà_Exp,0
répondu_Exp,0
affirmez_Exp,-1
complémentarité_Exp_entre_Exp,-1
système_Exp_répartition_Exp,0
système_Exp_capitalisation_Exp,-1
encouragez_Exp,-1
celles_Exp_ceux_Exp,0
revenus_Exp,87
plus_Exp_élevés_Exp,88
financiers_Exp,-1
capitalisation_Exp,-1
constitue_Exp,0
encouragement_Exp,-1
faire_Exp_sécession_Exp,-1
sécession_Exp,-1
systèmes_Exp,0
disparaît_Exp,-1
argumentaire_Exp,0
tombe_Exp,-1
organiser_Exp,-1
bazar_Exp,-1
séance_Exp,0
profite_Exp,0
présentation_Exp,-1
titre_Exp_chapitre_Exp,-1
défaut_Exp,-1
abri_Exp,-1
semblent_Exp,89
mettre_Exp,0
sous_Exp_tapis_Exp,-1
absolument_Exp,0
ouvrir_Exp_débat_Exp,-1
richesses_Exp,90
atteindre_Exp_équilibre_Exp,-1
financier_Exp,-1
niveau_Exp_pension_Exp,91
grand_Exp_chose_Exp,0
cesseraient_Exp,-1
consacrait_Exp,-1
deux_Exp_points_Exp,92
richesse_Exp_nationale_Exp,0
supplémentaire_Exp,-1
entendez_Exp,0
poursuit_Exp,-1
collective_Exp,-1
autonome_Exp,-1
individu_Exp,-1
collectivité_Exp,0
garantie_Exp,-1
moindre_Exp_coût_Exp,-1
là_Exp_où_Exp,-1
pib_Exp,0
savez_Exp,0
états_Exp_unis_Exp,0
non_Exp_seulement_Exp,0
égalité_Exp,73
soins_Exp,0
inexistante_Exp,-1
dépenses_Exp_santé_Exp,-1
mi_Exp_mandat_Exp,-1
depuis_Exp_début_Exp,93
quinquennat_Exp,94
plus_Exp_riches_Exp,61
gagné_Exp,-1
moyenne_Exp_euros_Exp,0
pauvreté_Exp,0
atteignait_Exp,-1
niveau_Exp_record_Exp,-1
rôle_Exp,0
dissuader_Exp,-1
manifester_Exp,-1
réunir_Exp_conditions_Exp,-1
plein_Exp_exercice_Exp,-1
droit_Exp_fondamental_Exp,0
veiller_Exp,0
puissent_Exp_avoir_Exp,-1
lieu_Exp,0
manifestations_Exp,95
réprimer_Exp,-1
prends_Exp_témoin_Exp,-1
collègues_Exp_groupe_Exp,0
république_Exp_marche_Exp,0
jusqu_Exp_présent_Exp,-1
abusé_Exp_temps_Exp,-1
conçois_Exp,-1
heure_Exp_tardive_Exp,-1
supportent_Exp,-1
mal_Exp,0
parle_Exp,0
tenez_Exp,-1
parle_Exp_beaucoup_Exp,-1
mars_Exp_dernier_Exp,-1
csa_Exp,-1
union_Exp,0
annonceurs_Exp,-1
lutter_Exp_contre_Exp,58
stéréotypes_Exp,-1
sexuels_Exp,-1
sexistes_Exp,-1
reste_Exp_insuffisante_Exp,-1
voulons_Exp,0
garantir_Exp,0
contrôle_Exp_accru_Exp,-1
effectué_Exp,96
conseil_Exp_supérieur_Exp,-1
audiovisuel_Exp,-1
cet_Exp_organisme_Exp,-1
doit_Exp,0
prendre_Exp_charge_Exp,-1
analyse_Exp,31
réglementation_Exp,97
normes_Exp,0
publicitaires_Exp,-1
autorité_Exp_régulation_Exp,-1
professionnelle_Exp,-1
actuellement_Exp,0
comporte_Exp_plusieurs_Exp,-1
dangereuses_Exp,-1
quels_Exp_moyens_Exp,-1
transport_Exp,54
qualité_Exp,0
partout_Exp_territoire_Exp,-1
cohésion_Exp_sociale_Exp,-1
territoriale_Exp,-1
alinéa_Exp_prévoit_Exp,-1
décident_Exp,-1
elles_Exp_mêmes_Exp,-1
quelles_Exp,0
industriel_Exp_commercial_Exp,-1
transmettent_Exp,-1
autorité_Exp_organisatrice_Exp,98
mots_Exp_prononcés_Exp,-1
janvier_Exp,0
henri_Exp,-1
secrétaire_Exp,-1
cgt_Exp,-1
présentait_Exp,-1
défense_Exp_sécurité_Exp,-1
émergence_Exp,-1
subissait_Exp,-1
nombreuses_Exp,0
attaques_Exp,-1
époque_Exp_où_Exp,-1
pouvaient_Exp,0
synonymes_Exp,-1
progrès_Exp_social_Exp,-1
celles_Exp,0
publiées_Exp,-1
unifié_Exp,-1
régimes_Exp_retraite_Exp,99
maladie_Exp_maternité_Exp,-1
vieillesse_Exp_invalidité_Exp,-1
épars_Exp,-1
inégaux_Exp,-1
sein_Exp,0
régime_Exp_général_Exp,-1
éclaircissements_Exp,-1
laisse_Exp_subsister_Exp,-1
angle_Exp_mort_Exp,-1
pu_Exp,0
macronisme_Exp,-1
regretter_Exp,-1
désaccord_Exp_radical_Exp,-1
recul_Exp_âge_Exp,-1
départ_Exp_retraite_Exp,0
mêmes_Exp_mouvements_Exp,-1
deuxième_Exp_étape_Exp,-1
fiscaliser_Exp,-1
remplaçant_Exp,-1
progressivement_Exp,-1
cotisations_Exp,61
impôt_Exp_injuste_Exp,-1
progressif_Exp,-1
passé_Exp,0
fameuse_Exp,-1
csg_Exp,61
substituant_Exp,-1
augmentation_Exp_csg_Exp,61
très_Exp_élevé_Exp,-1
plfss_Exp,0
retraités_Exp_fonctionnaires_Exp,-1
plus_Exp_durement_Exp,-1
impactés_Exp,-1
honte_Exp,-1
république_Exp,0
demande_Exp_suspension_Exp,-1
collègue_Exp,0
habib_Exp,-1
présente_Exp_excuses_Exp,-1
parlementaires_Exp,0
yeux_Exp,0
central_Exp,-1
distinguer_Exp_deux_Exp,-1
expliquais_Exp,-1
tout_Exp_heure_Exp,0
monsieur_Exp_cazeneuve_Exp,-1
voulions_Exp,-1
taxer_Exp_capital_Exp,-1
financer_Exp_retraites_Exp,-1
forme_Exp,-1
étatisation_Exp,-1
capital_Exp,-1
financement_Exp_retraites_Exp,-1
réglée_Exp,-1
amont_Exp,-1
augmentation_Exp_salaires_Exp,-1
différence_Exp,-1
côté_Exp,0
impôt_Exp,61
salaires_Exp,0
doivent_Exp_être_Exp,100
nettement_Exp,-1
séparés_Exp,-1
marquer_Exp,-1
première_Exp_étape_Exp,-1
invitons_Exp,0
distinguer_Exp_clairement_Exp,-1
services_Exp_publics_Exp,0
salaire_Exp_brut_Exp,-1
comprend_Exp,-1
appartenir_Exp,-1
entièrement_Exp,0
travailleur_Exp,-1
cotise_Exp,-1
autre_Exp_part_Exp,0
gérée_Exp,-1
indépendamment_Exp,-1
ceux_Exp_produisent_Exp,-1
syndicats_Exp_salariés_Exp,-1
conviendrait_Exp,0
budgets_Exp,0
hier_Exp_soir_Exp,0
utiles_Exp,0
penchant_Exp,-1
prouver_Exp_caractère_Exp,-1
peu_Exp,0
universel_Exp,-1
soirée_Exp,-1
régimes_Exp_spéciaux_Exp,-1
générations_Exp,-1
repoussé_Exp,-1
chacune_Exp_entre_Exp,-1
elles_Exp,0
conseil_Exp_état_Exp,101
évoque_Exp,-1
cinq_Exp_régimes_Exp,-1
sans_Exp_compter_Exp,-1
nombreuses_Exp_dérogations_Exp,-1
deux_Exp_heures_Exp,0
turquois_Exp,-1
titre_Exp_i_Exp,-1
centres_Exp_formation_Exp,-1
apprentis_Exp,0
permettent_Exp,0
milliers_Exp,-1
acquérir_Exp,-1
qualification_Exp,-1
étroitement_Exp_associé_Exp,-1
gouvernance_Exp,0
contenus_Exp,-1
enseignés_Exp,-1
produire_Exp,-1
main_Exp,-1
calibrée_Exp,-1
exigences_Exp,0
leurs_Exp_actionnaires_Exp,-1
définir_Exp,0
chemin_Exp,-1
emprunter_Exp,-1
construire_Exp,0
futur_Exp,-1
harmonieux_Exp,-1
profitable_Exp,-1
partant_Exp,-1
utiliser_Exp,102
administrations_Exp,-1
organes_Exp,-1
formation_Exp,0
avancer_Exp_chemin_Exp,-1
croyons_Exp,-1
sachent_Exp,-1
demain_Exp,0
parvenir_Exp,-1
voilà_Exp_pourquoi_Exp,0
voulons_Exp_préserver_Exp,-1
liens_Exp_entre_Exp,-1
pouvoirs_Exp_publics_Exp,-1
unités_Exp,-1
auquel_Exp,0
florian_Exp_bachelier_Exp,-1
obstruction_Exp_parlementaire_Exp,-1
coûte_Exp_million_Exp,-1
jusqu_Exp_bout_Exp,-1
assemblée_Exp_nationale_Exp,0
moins_Exp_cher_Exp,-1
allons_Exp,0
retours_Exp,-1
contacts_Exp,-1
multiples_Exp,0
occasion_Exp_visiter_Exp,-1
savoir_Exp,0
parlons_Exp,0
mouvements_Exp_grève_Exp,-1
bastia_Exp,-1
auch_Exp,-1
lille_Exp,-1
témoin_Exp,-1
secrétaire_Exp_état_Exp,0
déployé_Exp,-1
petit_Exp,-1
utilisé_Exp,-1
métaphore_Exp,-1
partage_Exp,103
gâteau_Exp,-1
explications_Exp,0
similaires_Exp,-1
puisqu_Exp,0
préfère_Exp,-1
panier_Exp,-1
explique_Exp,-1
égal_Exp,-1
parlé_Exp,0
journalistes_Exp,-1
réalisé_Exp,96
émission_Exp,-1
croire_Exp,0
décrit_Exp,-1
reportage_Exp,-1
univers_Exp,-1
impitoyable_Exp,-1
signature_Exp,-1
france_Exp_insoumise_Exp,0
défendre_Exp,0
plateau_Exp,-1
diffusion_Exp,-1
prêtée_Exp,-1
exercice_Exp,-1
surpris_Exp,-1
habile_Exp,-1
convaincu_Exp,104
prévention_Exp_risques_Exp,-1
tout_Exp_fait_Exp,0
rationnel_Exp,-1
concentrer_Exp,-1
mêmes_Exp_endroits_Exp,-1
logique_Exp,0
inégalités_Exp_sociales_Exp,-1
tiers_Exp_payant_Exp,-1
appliqué_Exp,0
espaces_Exp,-1
structurés_Exp,-1
centres_Exp,-1
eh_Exp_bien_Exp,-1
collègues_Exp_droite_Exp,-1
restés_Exp,-1
position_Exp,0
syndicats_Exp_médecins_Exp,-1
rassurez_Exp,-1
ferez_Exp,-1
faire_Exp_plaisir_Exp,-1
comme_Exp_disait_Exp,0
édouard_Exp_philippe_Exp,-1
décision_Exp,0
dame_Exp_landes_Exp,-1
félicité_Exp,-1
malades_Exp,0
morts_Exp,69
épuisement_Exp_professionnel_Exp,-1
leurs_Exp_familles_Exp,-1
regardent_Exp,-1
cet_Exp_instant_Exp,-1
précis_Exp,-1
masse_Exp,-1
dividendes_Exp,-1
nouveaux_Exp,0
titres_Exp,-1
spéculation_Exp,-1
achat_Exp,-1
vente_Exp_titres_Exp,-1
correspondent_Exp,-1
sans_Exp_cesse_Exp,-1
incantation_Exp,-1
monsieur_Exp,0
maire_Exp,0
dites_Exp,0
alléger_Exp_fiscalité_Exp,-1
ça_Exp_va_Exp,-1
magicien_Exp,-1
pouvez_Exp_apporter_Exp,-1
preuve_Exp,-1
validité_Exp,-1
théorie_Exp,-1
chômage_Exp_masse_Exp,0
emploi_Exp_précaire_Exp,-1
vois_Exp,0
expliquer_Exp,0
quelques_Exp_mois_Exp,0
taux_Exp_chômage_Exp,105
diminue_Exp,0
grâce_Exp,0
admettre_Exp,-1
statistiques_Exp,-1
masquent_Exp,-1
précarité_Exp,0
emploi_Exp,0
promettant_Exp,-1
image_Exp,-1
monde_Exp,0
continuité_Exp_service_Exp,-1
nécessité_Exp_impérieuse_Exp,-1
services_Exp_départementaux_Exp,-1
incendie_Exp_secours_Exp,-1
commissariats_Exp,-1
services_Exp_hospitaliers_Exp,-1
maintien_Exp_activité_Exp,-1
dimanche_Exp,-1
secteur_Exp_marchand_Exp,-1
revêt_Exp_caractère_Exp,-1
sinon_Exp,0
démontrez_Exp,-1
raison_Exp_laquelle_Exp,0
instaurer_Exp_système_Exp,-1
