,cluster
mène_Novice,-1
mission_Novice,0
actes_Novice,-1
souhaitant_Novice,-1
fêter_Novice,-1
anniversaire_Novice,-1
copains_Novice,-1
samedi_Novice,-1
après_Novice_midi_Novice,-1
attendre_Novice,-1
décision_Novice,0
souvent_Novice,0
vient_Novice,-1
jamais_Novice,0
font_Novice,0
jeunes_Novice_femmes_Novice,-1
hommes_Novice,0
deviennent_Novice,-1
femmes_Novice_hommes_Novice,48
protégés_Novice,-1
émancipation_Novice,-1
assistance_Novice,-1
long_Novice_terme_Novice,-1
donner_Novice_outils_Novice,-1
tous_Novice_jeunes_Novice,-1
fort_Novice_heureusement_Novice,-1
connaissent_Novice,-1
telle_Novice_situation_Novice,-1
trop_Novice_nombreux_Novice,-1
voir_Novice,0
arriver_Novice,-1
seuil_Novice,49
angoisse_Novice,-1
premier_Novice_ministre_Novice,0
a_Novice_rappelé_Novice,0
lors_Novice,0
lancement_Novice,-1
février_Novice_dernier_Novice,-1
couperet_Novice,-1
début_Novice,0
longue_Novice,-1
galère_Novice,-1
prie_Novice_excuser_Novice,-1
avance_Novice,-1
avancer_Novice,-1
éléments_Novice,-1
techniques_Novice,-1
répondre_Novice_situations_Novice,-1
individuelles_Novice,-1
humaines_Novice,-1
souvent_Novice_difficiles_Novice,-1
rôle_Novice,0
consiste_Novice,-1
apporter_Novice_réponses_Novice,-1
concrètes_Novice,-1
difficultés_Novice_rencontrées_Novice,-1
très_Novice_bien_Novice,-1
certain_Novice,-1
défendez_Novice,-1
constituent_Novice,-1
nécessairement_Novice,-1
meilleurs_Novice,-1
vecteurs_Novice,-1
comme_Novice_voyez_Novice,-1
nombreuses_Novice_mesures_Novice,-1
mises_Novice,-1
continuerons_Novice,-1
actions_Novice,-1
visant_Novice,-1
déployer_Novice,-1
favoriser_Novice_accès_Novice,-1
innovants_Novice,-1
prendre_Novice,-1
situation_Novice_handicap_Novice,-1
niveau_Novice,0
référence_Novice,-1
concentration_Novice,-1
gaz_Novice,-1
radon_Novice,-1
air_Novice,-1
abaissé_Novice,-1
dispositions_Novice_nouvelles_Novice,-1
relatives_Novice,-1
zones_Novice,-1
suivi_Novice,-1
travailleurs_Novice,-1
permettent_Novice,-1
exploitants_Novice,-1
poursuivre_Novice,-1
exploitation_Novice,-1
tout_Novice_assurant_Novice,-1
traçabilité_Novice,-1
reçues_Novice,-1
affectés_Novice,-1
cette_Novice_feuille_Novice,-1
route_Novice,-1
méthode_Novice,-1
concertation_Novice,-1
associant_Novice,-1
bien_Novice_entendu_Novice,-1
raison_Novice_madame_Novice,-1
genevard_Novice,-1
gamètes_Novice,-1
progresse_Novice,-1
bonne_Novice_chose_Novice,-1
mesure_Novice_où_Novice,0
permet_Novice,0
avancées_Novice,-1
compréhension_Novice,-1
mécanismes_Novice,-1
différenciation_Novice,-1
comprendre_Novice,-1
traiter_Novice,-1
infertilité_Novice,-1
sujet_Novice_cher_Novice,-1
porteuse_Novice,-1
espoir_Novice,-1
résultent_Novice,-1
soigner_Novice,-1
cancers_Novice,50
pédiatriques_Novice,41
compétents_Novice_matière_Novice,-1
part_Novice_leurs_Novice,-1
côtés_Novice,-1
répète_Novice,0
millions_Novice_euros_Novice,0
mobilisés_Novice,-1
chaque_Novice_année_Novice,-1
accompagner_Novice,0
sortie_Novice,-1
fera_Novice,-1
accéder_Novice,-1
droit_Novice_commun_Novice,-1
inscrits_Novice,-1
prochain_Novice_projet_Novice,-1
loi_Novice_finances_Novice,0
reparlerons_Novice,-1
dès_Novice,0
axes_Novice,-1
matériaux_Novice,51
avancés_Novice,-1
systèmes_Novice,-1
intelligents_Novice,-1
territoires_Novice,0
environnement_Novice,-1
aliments_Novice,-1
intégrés_Novice,-1
trois_Novice_axes_Novice,-1
vocation_Novice_être_Novice,-1
éléments_Novice_constitutifs_Novice,-1
signature_Novice,-1
territoriale_Novice,-1
forte_Novice,-1
ouvrant_Novice,-1
voie_Novice,-1
reconnaissance_Novice,-1
internationale_Novice,-1
autant_Novice,0
faut_Novice,0
élaborer_Novice_plan_Novice,-1
spécifique_Novice,-1
lutte_Novice_contre_Novice,0
retard_Novice,-1
tous_Novice_types_Novice,-1
devons_Novice_définir_Novice,-1
stratégie_Novice_globale_Novice,-1
violences_Novice_physiques_Novice,52
psychiques_Novice,-1
sexuelles_Novice,53
école_Novice,0
numérique_Novice,0
donne_Novice_avis_Novice,0
favorable_Novice_sous_Novice,0
amendement_Novice,0
veux_Novice_simplement_Novice,27
tel_Novice_dispositif_Novice,-1
ordre_Novice_législatif_Novice,-1
publics_Novice,-1
relevant_Novice,-1
prioritaires_Novice,-1
très_Novice_souvent_Novice,-1
boursiers_Novice,-1
bénéficient_Novice,-1
aides_Novice,-1
spécifiques_Novice,-1
reste_Novice,0
bourses_Novice,-1
maintenues_Novice,-1
durant_Novice_deux_Novice,-1
tout_Novice_comme_Novice,0
étudiant_Novice,-1
pourrait_Novice_effet_Novice,-1
opposer_Novice,-1
précoces_Novice,-1
permis_Novice,-1
accélération_Novice,-1
sans_Novice_précédent_Novice,-1
déploiement_Novice_télémédecine_Novice,-1
entrée_Novice,-1
tarification_Novice,-1
expertise_Novice,-1
souhaitons_Novice,0
établissements_Novice_hospitaliers_Novice,-1
appropriation_Novice,-1
nouveaux_Novice_outils_Novice,-1
celle_Novice_ci_Novice,0
orientations_Novice,-1
nationales_Novice,-1
continu_Novice,-1
acteurs_Novice_santé_Novice,-1
vaille_Novice,-1
amendement_Novice_déposé_Novice,-1
lumière_Novice,-1
sujet_Novice_lequel_Novice,-1
alerté_Novice,-1
plusieurs_Novice_mois_Novice,-1
nombreuses_Novice_reprises_Novice,-1
personnes_Novice_situation_Novice,54
handicap_Novice,54
physique_Novice,-1
lourd_Novice,-1
prix_Novice,-1
véhicules_Novice,-1
personnes_Novice_handicapées_Novice,-1
bien_Novice_plus_Novice,-1
élevés_Novice,-1
france_Novice_étranger_Novice,-1
représente_Novice_coût_Novice,-1
élevé_Novice,-1
sécurité_Novice_sociale_Novice,55
face_Novice,0
gâchis_Novice,-1
humain_Novice,-1
social_Novice_économique_Novice,-1
insoutenable_Novice,-1
monsieur_Novice,-1
martin_Novice,-1
toutes_Novice_chances_Novice,-1
procréer_Novice,-1
façon_Novice,0
naturelle_Novice,56
semble_Novice_donc_Novice,-1
proposition_Novice,0
répond_Novice_besoin_Novice,-1
réel_Novice,-1
rappelle_Novice,0
déjà_Novice_dit_Novice,-1
tout_Novice_heure_Novice,0
décret_Novice,-1
compris_Novice,0
médicaux_Novice,-1
procréation_Novice,57
liés_Novice,-1
place_Novice,0
naître_Novice,-1
générations_Novice,-1
femmes_Novice,0
dès_Novice_ans_Novice,58
autoconservation_Novice,-1
pathologies_Novice,-1
affecter_Novice,-1
fertilité_Novice,-1
endométriose_Novice,-1
or_Novice,0
fins_Novice,-1
médicales_Novice,-1
bien_Novice_sûr_Novice,0
a_Novice_précisé_Novice,-1
aucune_Novice_limite_Novice,-1
termes_Novice_article_Novice,-1
madame_Novice_panot_Novice,-1
instar_Novice,-1
ruptures_Novice,-1
multiples_Novice,-1
sécurisation_Novice_parcours_Novice,-1
font_Novice_objet_Novice,-1
réflexion_Novice,-1
cadre_Novice_groupes_Novice,-1
contribuant_Novice,-1
sécurisation_Novice,-1
décrites_Novice,-1
puissent_Novice,0
plus_Novice_jamais_Novice,-1
avoir_Novice_lieu_Novice,-1
sein_Novice_établissements_Novice,-1
pointer_Novice_doigt_Novice,-1
dénoncer_Novice,-1
mesures_Novice_nécessaires_Novice,-1
elles_Novice,0
produisent_Novice,-1
justement_Novice,0
revenir_Novice_question_Novice,-1
cadre_Novice_contrat_Novice,-1
là_Novice_aussi_Novice,-1
blanc_Novice,-1
garantit_Novice,-1
accès_Novice_logement_Novice,-1
voulu_Novice,-1
devons_Novice_tous_Novice,-1
tenir_Novice_compte_Novice,-1
sdf_Novice,-1
réaction_Novice,-1
phénomène_Novice,-1
instaurons_Novice,-1
fourniture_Novice,-1
modalités_Novice,-1
incombent_Novice,-1
jeunes_Novice_concernés_Novice,-1
résidences_Novice,-1
universitaires_Novice,59
précise_Novice,0
avant_Novice,0
mme_Novice_goulet_Novice,-1
présente_Novice,0
sous_Novice_amendement_Novice,0
existe_Novice,0
attribution_Novice,-1
mesure_Novice,0
législative_Novice,-1
semblerait_Novice,-1
totalement_Novice,0
opérante_Novice,-1
cependant_Novice,0
compter_Novice,-1
propos_Novice,0
laisse_Novice,-1
maintenant_Novice,0
présenter_Novice,-1
répondrai_Novice,-1
indépendamment_Novice,-1
autoconservation_Novice_ovocytes_Novice,-1
cette_Novice_évolution_Novice,-1
a_Novice_déjà_Novice,0
impact_Novice,-1
modes_Novice,-1
garde_Novice,-1
politiques_Novice_publiques_Novice,-1
matière_Novice,0
accompagnons_Novice,-1
maîtriser_Novice,-1
conséquences_Novice,15
allongement_Novice,-1
études_Novice,-1
doit_Novice,0
collectif_Novice,-1
parcours_Novice_professionnels_Novice,60
intenses_Novice,-1
attaché_Novice,-1
partage_Novice,-1
plus_Novice_juste_Novice,-1
valeur_Novice,-1
groupe_Novice,0
distribution_Novice,-1
participation_Novice,-1
général_Novice_gaulle_Novice,-1
conçu_Novice,-1
instrument_Novice,-1
populaire_Novice,-1
redistribution_Novice,-1
valeur_Novice_créée_Novice,-1
entreprise_Novice,0
captée_Novice,-1
salaires_Novice,-1
plus_Novice_élevés_Novice,-1
plus_Novice_dix_Novice,-1
esprit_Novice,-1
originel_Novice,-1
proposerons_Novice,-1
abaisser_Novice,-1
trois_Novice_fois_Novice,-1
plafond_Novice_annuel_Novice,-1
salaire_Novice,61
annuel_Novice,-1
pris_Novice_compte_Novice,-1
calcul_Novice,-1
répartition_Novice,-1
prie_Novice_tout_Novice,-1
muriel_Novice_pénicaud_Novice,-1
ministre_Novice_travail_Novice,-1
cette_Novice_absence_Novice,-1
donne_Novice,0
occasion_Novice,0
ravi_Novice,-1
répondre_Novice_propos_Novice,-1
combat_Novice,-1
particulier_Novice,0
territoire_Novice,0
hauts_Novice_seine_Novice,-1
cette_Novice_avancée_Novice,-1
autres_Novice,0
avantages_Novice,-1
incidents_Novice,-1
néanmoins_Novice,0
importants_Novice,-1
moyen_Novice_long_Novice,-1
termes_Novice,0
réduira_Novice,-1
dons_Novice,-1
femme_Novice,-1
pourra_Novice,0
utiliser_Novice,-1
conservés_Novice,-1
antérieurement_Novice,-1
augmentera_Novice,-1
a_Novice_souligné_Novice,-1
gamètes_Novice_disponibles_Novice,62
don_Novice,-1
hypothèse_Novice_où_Novice,-1
finalement_Novice,-1
participe_Novice,-1
outre_Novice,0
égalité_Novice_entre_Novice,48
hommes_Novice_femmes_Novice,48
réduisant_Novice,-1
poids_Novice,-1
fameuse_Novice,-1
biologique_Novice,-1
point_Novice_important_Novice,-1
apparaît_Novice,-1
contraire_Novice,0
quelconque_Novice,-1
principe_Novice,0
bioéthique_Novice,-1
toutes_Novice_raisons_Novice,-1
considérons_Novice,-1
toute_Novice_place_Novice,-1
émets_Novice_donc_Novice,-1
supprimer_Novice,-1
remercie_Novice,-1
circonstance_Novice,-1
sincère_Novice,-1
avoir_Novice_évoqué_Novice,-1
fait_Novice_sorte_Novice,-1
résonne_Novice,-1
gradation_Novice_soins_Novice,-1
notion_Novice,-1
technique_Novice,-1
abstraite_Novice,-1
réalité_Novice_terrain_Novice,-1
point_Novice_vue_Novice,-1
très_Novice_concret_Novice,-1
apporter_Novice_réponse_Novice,-1
juste_Novice,0
pertinente_Novice,-1
sous_Novice_réserve_Novice,-1
certaines_Novice_modalités_Novice,-1
labellisation_Novice,-1
restent_Novice_encore_Novice,-1
définir_Novice,-1
répondrons_Novice,-1
favorablement_Novice,-1
poursuit_Novice,-1
complète_Novice,-1
action_Novice_gouvernement_Novice,-1
non_Novice_programmés_Novice,-1
reprise_Novice,-1
milliards_Novice,0
dettes_Novice,-1
évoquiez_Novice,-1
nouvelles_Novice,0
politiques_Novice,0
financement_Novice_établissements_Novice,-1
établissement_Novice,0
cette_Novice_réflexion_Novice,-1
inclusion_Novice_personnes_Novice,63
entreprise_Novice_peut_Novice,-1
volonté_Novice,0
individu_Novice,-1
responsabilité_Novice_sociétale_Novice,-1
rse_Novice,-1
bénéfique_Novice,-1
généralisée_Novice,-1
tel_Novice_objet_Novice,-1
attachés_Novice,-1
qualité_Novice_accompagnement_Novice,-1
proposé_Novice,0
assistance_Novice_médicale_Novice,57
information_Novice_complète_Novice,-1
différentes_Novice,0
taux_Novice_réussite_Novice,-1
associé_Novice,-1
élément_Novice,-1
incontournable_Novice,-1
mise_Novice,0
précédée_Novice,-1
équipe_Novice_pluridisciplinaire_Novice,-1
dont_Novice_débattu_Novice,-1
matin_Novice,0
informer_Novice,-1
possibilités_Novice,-1
réussite_Novice,-1
échec_Novice,-1
leurs_Novice_effets_Novice,-1
secondaires_Novice,-1
court_Novice_moyen_Novice,-1
terme_Novice,0
pénibilité_Novice,-1
leurs_Novice_contraintes_Novice,-1
précisées_Novice,-1
dispositions_Novice_réglementaires_Novice,-1
mettant_Novice,-1
prises_Novice,-1
arrêté_Novice,-1
modèles_Novice,-1
formulaires_Novice,-1
consentement_Novice,-1
mis_Novice_disposition_Novice,-1
centres_Novice,-1
dispositions_Novice,0
semblent_Novice,-1
prévues_Novice,-1
garantir_Novice_qualité_Novice,-1
estime_Novice,-1
remettons_Novice,-1
sagesse_Novice_assemblée_Novice,-1
sécuriser_Novice,-1
don_Novice_gamètes_Novice,-1
seul_Novice,0
donneur_Novice,0
révoquer_Novice,-1
jusqu_Novice,0
lutter_Novice_contre_Novice,0
inégalités_Novice_destin_Novice,-1
chances_Novice,-1
trois_Novice_principes_Novice,-1
directeurs_Novice,-1
encadreront_Novice,-1
action_Novice,0
prochaines_Novice_semaines_Novice,-1
plus_Novice_fragiles_Novice,-1
dès_Novice_avant_Novice,-1
naissance_Novice_enfant_Novice,-1
remercie_Novice_aussi_Novice,-1
bien_Novice_évidemment_Novice,-1
toutes_Novice_associations_Novice,-1
placés_Novice,-1
dont_Novice_plusieurs_Novice,-1
salue_Novice,-1
trouvent_Novice,-1
actuellement_Novice,0
tribunes_Novice,-1
chacun_Novice_entre_Novice,-1
a_Novice_fait_Novice,0
sujets_Novice_dont_Novice,-1
parlons_Novice,-1
tiennent_Novice,-1
pavé_Novice,-1
assurés_Novice,-1
propre_Novice,0
continuerai_Novice,-1
agir_Novice_sens_Novice,-1
cours_Novice_mois_Novice,-1
espère_Novice,0
années_Novice_venir_Novice,-1
ajoutant_Novice,-1
revient_Novice,-1
décider_Novice,-1
titre_Novice,0
reconversion_Novice,-1
médecins_Novice_généralistes_Novice,-1
territoires_Novice_fragiles_Novice,-1
genre_Novice,-1
ores_Novice_déjà_Novice,0
possible_Novice,0
sans_Novice_savoir_Novice,-1
spécialité_Novice,-1
tension_Novice,-1
confrontée_Novice,-1
besoins_Novice,26
requiert_Novice,-1
compétences_Novice_spécifiques_Novice,-1
approfondies_Novice,-1
proposez_Novice,0
déserts_Novice_médicaux_Novice,-1
semble_Novice_devoir_Novice,-1
privilégiée_Novice,-1
autres_Novice_mesures_Novice,-1
valoriser_Novice,-1
carrières_Novice,-1
font_Novice_choix_Novice,-1
exercer_Novice,-1
différentes_Novice_raisons_Novice,-1
construction_Novice,-1
cette_Novice_reconnaissance_Novice,-1
passe_Novice,0
international_Novice,-1
initiatives_Novice,-1
excellence_Novice,-1
plusieurs_Novice_éléments_Novice,-1
clés_Novice,-1
postes_Novice,-1
vers_Novice,0
afin_Novice_porter_Novice,-1
cette_Novice_ambition_Novice,-1
commune_Novice,-1
ensemble_Novice_territoire_Novice,-1
confrontés_Novice,-1
mouvement_Novice,-1
ampleur_Novice,-1
limité_Novice,-1
devrait_Novice,0
inverser_Novice,-1
résulte_Novice,-1
changements_Novice,-1
considérables_Novice,-1
comportements_Novice,-1
cours_Novice_dernières_Novice,24
a_Novice_raison_Novice,-1
rappeler_Novice,0
recul_Novice,-1
cet_Novice_âge_Novice,-1
lié_Novice,-1
raisons_Novice,-1
professionnelles_Novice,-1
évolution_Novice,0
parcours_Novice_vie_Novice,-1
projet_Novice_parental_Novice,-1
arrive_Novice,-1
tardivement_Novice,-1
maturité_Novice,-1
conséquences_Novice_sociales_Novice,-1
environnementales_Novice,-1
leurs_Novice_actions_Novice,-1
députés_Novice_groupe_Novice,-1
tenu_Novice,-1
entreprises_Novice_vertueuses_Novice,-1
personnes_Novice_vivant_Novice,-1
création_Novice_label_Novice,-1
accessibilité_Novice_universelle_Novice,-1
parlementaire_Novice,-1
veut_Novice,-1
défendre_Novice_amendement_Novice,-1
référentiel_Novice,-1
a_Novice_élaboré_Novice,-1
sous_Novice_présidence_Novice,-1
ancienne_Novice,-1
protégée_Novice,-1
réaffirme_Novice,-1
importance_Novice,-1
conférence_Novice,-1
consensus_Novice,-1
menée_Novice,-1
professeur_Novice,-1
marie_Novice,-1
sans_Novice_lequel_Novice,-1
construire_Novice,-1
dispositif_Novice_permet_Novice,-1
choisir_Novice,-1
référent_Novice,-1
officiel_Novice,-1
parmi_Novice,0
figures_Novice,-1
apprécient_Novice,-1
associations_Novice_protection_Novice,-1
référents_Novice,-1
accompagneront_Novice,-1
leurs_Novice_parcours_Novice,-1
aident_Novice,-1
leurs_Novice_démarches_Novice,-1
premier_Novice,0
tous_Novice_conscience_Novice,-1
faut_Novice_aller_Novice,-1
plus_Novice_loin_Novice,-1
apporte_Novice_précision_Novice,-1
doit_Novice_permettre_Novice,-1
favorable_Novice_amendement_Novice,0
plus_Novice_précisément_Novice,-1
sachez_Novice,-1
jeudi_Novice,-1
mai_Novice,-1
dotations_Novice,-1
arriveront_Novice,-1
officines_Novice,-1
ensemble_Novice_professionnels_Novice,-1
reçu_Novice,-1
message_Novice,-1
direction_Novice_générale_Novice,-1
toutes_Novice_questions_Novice,-1
activité_Novice,0
permets_Novice,-1
agence_Novice,-1
nécessaire_Novice_mener_Novice,-1
cette_Novice_mission_Novice,-1
satisfaisante_Novice,-1
vais_Novice,0
lancer_Novice,-1
jours_Novice_venir_Novice,-1
adoption_Novice,-1
cette_Novice_question_Novice,0
entre_Novice_autres_Novice,-1
émets_Novice,-1
deux_Novice_amendements_Novice,0
avis_Novice_sagesse_Novice,-1
désertification_Novice_médicale_Novice,-1
mayotte_Novice,-1
mesures_Novice,0
assez_Novice,0
nombreuses_Novice,0
bénéficie_Novice,-1
outils_Novice,-1
ciblés_Novice,-1
adaptés_Novice,-1
spécificités_Novice,-1
justifie_Novice,-1
pleinement_Novice,0
pense_Novice_exemple_Novice,-1
indemnité_Novice,-1
particulière_Novice,-1
exercice_Novice,-1
renforcer_Novice_attractivité_Novice,-1
hospitalier_Novice_territoire_Novice,-1
contraire_Novice_constitution_Novice,-1
régime_Novice,0
traités_Novice,-1
différemment_Novice,-1
néfaste_Novice,-1
développement_Novice,0
imaginons_Novice,-1
issu_Novice_don_Novice,-1
atteint_Novice,-1
huit_Novice_ans_Novice,0
peut_Novice_être_Novice,0
nourri_Novice,-1
jour_Novice,0
identité_Novice,-1
a_Novice_rendu_Novice,-1
naissance_Novice,-1
risquerait_Novice,-1
porte_Novice,0
devant_Novice,0
pire_Novice,-1
choses_Novice_faire_Novice,-1
opté_Novice,-1
acceptation_Novice,-1
moment_Novice_don_Novice,64
connaissance_Novice_cause_Novice,-1
accès_Novice_origines_Novice,0
ans_Novice_plus_Novice,-1
tard_Novice,-1
droits_Novice_enfant_Novice,65
rarement_Novice,-1
honneur_Novice,-1
novembre_Novice_dernier_Novice,-1
juste_Novice_titre_Novice,-1
trente_Novice_ans_Novice,-1
convention_Novice_internationale_Novice,65
venue_Novice,-1
reconnaître_Novice,-1
a_Novice_votée_Novice,-1
unanimité_Novice,-1
conférences_Novice,-1
articles_Novice,0
cette_Novice_convention_Novice,-1
mise_Novice_valeur_Novice,-1
multiple_Novice,66
pouvons_Novice_réjouir_Novice,-1
ensemble_Novice_mesures_Novice,-1
fait_Novice_naturellement_Novice,-1
attentif_Novice,-1
conclure_Novice,-1
rappelant_Novice,-1
cette_Novice_assemblée_Novice,-1
trop_Novice_nombreuses_Novice,-1
victimes_Novice,0
cas_Novice_violences_Novice,47
intrafamiliales_Novice,-1
a_Novice_donc_Novice,0
efforts_Novice,-1
faveur_Novice,0
feuille_Novice,-1
présentée_Novice,-1
devant_Novice_conseil_Novice,-1
agnès_Novice_buzyn_Novice,-1
confiance_Novice,0
biémouret_Novice,67
calendrier_Novice,-1
jugé_Novice,-1
difficile_Novice_comprendre_Novice,-1
lisible_Novice,-1
beaucoup_Novice_choses_Novice,-1
réjouissons_Novice,-1
bon_Novice,0
tout_Novice_monde_Novice,0
saisisse_Novice_sujet_Novice,-1
faux_Novice,-1
monsieur_Novice_garot_Novice,-1
abord_Novice_rappeler_Novice,-1
constat_Novice_partagé_Novice,-1
offre_Novice_soins_Novice,-1
dégrade_Novice,-1
nombreux_Novice_territoires_Novice,-1
savez_Novice_bien_Novice,-1
facteurs_Novice,-1
mauvaises_Novice,-1
décisions_Novice,0
passées_Novice,-1
cet_Novice_indicateur_Novice,-1
retenu_Novice,-1
zonage_Novice,-1
non_Novice_seulement_Novice,0
sages_Novice_femmes_Novice,-1
masseurs_Novice_kinésithérapeutes_Novice,-1
infirmiers_Novice,-1
amendement_Novice_semble_Novice,-1
donc_Novice_utile_Novice,-1
car_Novice_apporte_Novice,-1
neuf_Novice,-1
garder_Novice,-1
équilibre_Novice_texte_Novice,-1
prévoit_Novice,0
interroger_Novice,-1
initialement_Novice,-1
envisagé_Novice,-1
pourra_Novice_avoir_Novice,-1
changé_Novice_avis_Novice,-1
intervalle_Novice,-1
consentir_Novice,-1
élaborer_Novice_charte_Novice,-1
déontologie_Novice,-1
certains_Novice_principes_Novice,-1
ferons_Novice,-1
signer_Novice,-1
ensemble_Novice_membres_Novice,-1
commissions_Novice,-1
agrément_Novice,-1
conseils_Novice,-1
violences_Novice_conjugales_Novice,-1
marlène_Novice_schiappa_Novice,0
chargée_Novice_égalité_Novice,0
entre_Novice_femmes_Novice,0
contre_Novice_discriminations_Novice,-1
a_Novice_annoncé_Novice,-1
renforcement_Novice_mesures_Novice,-1
visant_Novice_prévenir_Novice,-1
excessive_Novice,-1
objectif_Novice_poursuivi_Novice,-1
ministre_Novice_solidarités_Novice,68
remercie_Novice_monsieur_Novice,0
appeler_Novice_attention_Novice,-1
sujet_Novice_majeur_Novice,-1
financement_Novice_sécurité_Novice,69
